Img,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904846.981259_x-8.827264_y-2.655709_a1.572148.jpeg,-8.827264,-2.655709
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904843.921068_x-8.820009_y-3.360102_a1.598811.jpeg,-8.820009,-3.360102
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904809.578922_x-8.867686_y-2.648392_a-1.481627.jpeg,-8.867686,-2.648392
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904805.498667_x-8.965643_y-1.790605_a-1.451103.jpeg,-8.965643,-1.790605
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904819.235526_x-8.775385_y-4.470949_a-1.543114.jpeg,-8.775385,-4.470949
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904828.620110_x-8.590461_y-5.183702_a-0.296798.jpeg,-8.590461,-5.183702
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904836.780622_x-8.762033_y-4.715090_a1.525613.jpeg,-8.762033,-4.71509
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904827.600048_x-8.624754_y-5.261542_a-0.702014.jpeg,-8.624754,-5.261542
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904817.195398_x-8.783132_y-4.082570_a-1.532955.jpeg,-8.783132,-4.08257
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904806.518730_x-8.940758_y-2.008169_a-1.454166.jpeg,-8.940758,-2.008169
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904816.175334_x-8.790487_y-3.902803_a-1.530980.jpeg,-8.790487,-3.902803
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904842.901003_x-8.840028_y-3.615775_a1.616656.jpeg,-8.840028,-3.615775
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904826.579985_x-8.718242_y-5.329254_a-1.274545.jpeg,-8.718242,-5.329254
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904840.860882_x-8.818451_y-4.088504_a1.632365.jpeg,-8.818451,-4.088504
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904851.061514_x-8.807533_y-1.689343_a1.537697.jpeg,-8.807533,-1.689343
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904818.215462_x-8.777148_y-4.303729_a-1.535737.jpeg,-8.777148,-4.303729
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904845.961196_x-8.824537_y-2.887925_a1.584272.jpeg,-8.824537,-2.887925
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904831.680516_x-8.651675_y-4.974154_a0.863408.jpeg,-8.651675,-4.974154
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904849.021473_x-8.827121_y-2.178721_a1.566412.jpeg,-8.827121,-2.178721
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904834.740493_x-8.775386_y-4.887394_a1.526853.jpeg,-8.775386,-4.887394
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904829.640175_x-8.581177_y-5.144825_a-0.095156.jpeg,-8.581177,-5.144825
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904812.639111_x-8.830976_y-3.202079_a-1.500119.jpeg,-8.830976,-3.202079
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904850.041449_x-8.816969_y-1.937537_a1.546145.jpeg,-8.816969,-1.937537
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904837.800686_x-8.774807_y-4.597489_a1.594833.jpeg,-8.774807,-4.597489
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904811.619048_x-8.835894_y-3.018730_a-1.499927.jpeg,-8.835894,-3.01873
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/KT-A/t1152904820.255587_x-8.778917_y-4.653689_a-1.554904.jpeg,-8.778917,-4.653689
