Img Test,Idx Room,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902976.904582_x-9.718342_y3.011588_a3.059479.jpeg,0,-9.718342,3.011588
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903002.466180_x-8.814856_y2.858617_a-0.137495.jpeg,0,-8.814856,2.858617
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902992.673669_x-10.597850_y3.453187_a-0.920188.jpeg,0,-10.59785,3.453187
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902975.476491_x-9.415562_y2.993298_a3.014328.jpeg,0,-9.415562,2.993298
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902999.201976_x-9.444394_y2.969336_a-0.270796.jpeg,0,-9.444394,2.969336
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902972.212289_x-8.789195_y2.912107_a2.974330.jpeg,0,-8.789195,2.912107
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902986.757462_x-11.428032_y3.577178_a2.195275.jpeg,0,-11.428032,3.577178
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902984.921083_x-11.188617_y3.300475_a2.919209.jpeg,0,-11.188617,3.300475
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902985.533121_x-11.305819_y3.356390_a2.806833.jpeg,0,-11.305819,3.35639
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902974.864553_x-9.301176_y2.981337_a2.997315.jpeg,0,-9.301176,2.981337
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902987.165223_x-11.421860_y3.672008_a1.932112.jpeg,0,-11.42186,3.672008
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902997.569988_x-9.743569_y3.062341_a-0.230356.jpeg,0,-9.743569,3.062341
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902998.793956_x-9.523799_y3.000390_a-0.267119.jpeg,0,-9.523799,3.00039
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902982.064906_x-10.655017_y3.173835_a2.951882.jpeg,0,-10.655017,3.173835
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902976.088630_x-9.526273_y2.995672_a3.051029.jpeg,0,-9.526273,2.995672
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902993.693630_x-10.473007_y3.297305_a-0.898061.jpeg,0,-10.473007,3.297305
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902985.737134_x-11.336239_y3.383613_a2.729925.jpeg,0,-11.336239,3.383613
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902974.252418_x-9.175925_y2.973132_a2.995971.jpeg,0,-9.175925,2.973132
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902992.265743_x-10.645969_y3.516304_a-0.913875.jpeg,0,-10.645969,3.516304
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903002.262169_x-8.864154_y2.877167_a-0.136265.jpeg,0,-8.864154,2.877167
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902983.493094_x-10.929244_y3.236105_a2.940089.jpeg,0,-10.929244,3.236105
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902993.285605_x-10.502318_y3.328224_a-0.920500.jpeg,0,-10.502318,3.328224
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902987.573251_x-11.384864_y3.739254_a1.680518.jpeg,0,-11.384864,3.739254
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903002.874262_x-8.762338_y2.864744_a-0.074290.jpeg,0,-8.762338,2.864744
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903001.446120_x-9.031210_y2.896025_a-0.204779.jpeg,0,-9.03121,2.896025
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902996.753823_x-9.906648_y3.080717_a-0.352286.jpeg,0,-9.906648,3.080717
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902986.349287_x-11.404165_y3.503997_a2.384435.jpeg,0,-11.404165,3.503997
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903003.078350_x-8.716674_y2.869520_a-0.043725.jpeg,0,-8.716674,2.86952
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902971.804263_x-8.717291_y2.899448_a2.975147.jpeg,0,-8.717291,2.899448
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902988.593312_x-11.256573_y3.927597_a1.173455.jpeg,0,-11.256573,3.927597
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902984.309046_x-11.086192_y3.272203_a2.936405.jpeg,0,-11.086192,3.272203
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902979.209332_x-10.119167_y3.065166_a3.008395.jpeg,0,-10.119167,3.065166
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902974.660442_x-9.259456_y2.974844_a2.997785.jpeg,0,-9.259456,2.974844
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902973.436371_x-9.021873_y2.953684_a2.969088.jpeg,0,-9.021873,2.953684
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902972.008276_x-8.753153_y2.906268_a2.972235.jpeg,0,-8.753153,2.906268
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902998.181916_x-9.639307_y3.032574_a-0.260672.jpeg,0,-9.639307,3.032574
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902980.636815_x-10.395457_y3.121854_a2.964477.jpeg,0,-10.395457,3.121854
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902996.141784_x-10.014988_y3.133687_a-0.352209.jpeg,0,-10.014988,3.133687
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902981.656886_x-10.594100_y3.163916_a2.956882.jpeg,0,-10.5941,3.163916
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902980.840930_x-10.435373_y3.128977_a2.964432.jpeg,0,-10.435373,3.128977
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902988.389301_x-11.293022_y3.895800_a1.300979.jpeg,0,-11.293022,3.8958
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902989.409456_x-11.063244_y3.977919_a0.623512.jpeg,0,-11.063244,3.977919
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902999.610001_x-9.368251_y2.948246_a-0.270178.jpeg,0,-9.368251,2.948246
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902989.205352_x-11.124381_y3.967292_a0.758545.jpeg,0,-11.124381,3.967292
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902997.977898_x-9.677054_y3.036976_a-0.275716.jpeg,0,-9.677054,3.036976
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902976.292545_x-9.567664_y2.996256_a3.066384.jpeg,0,-9.567664,2.996256
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902981.044841_x-10.484770_y3.142642_a2.957404.jpeg,0,-10.48477,3.142642
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902971.600254_x-8.677760_y2.892667_a2.975968.jpeg,0,-8.67776,2.892667
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902975.884519_x-9.486011_y2.992492_a3.049328.jpeg,0,-9.486011,2.992492
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902972.620316_x-8.876503_y2.928103_a2.968512.jpeg,0,-8.876503,2.928103
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902992.877581_x-10.573124_y3.421322_a-0.918471.jpeg,0,-10.573124,3.421322
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902976.700570_x-9.640059_y3.004544_a3.065303.jpeg,0,-9.640059,3.004544
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902975.272480_x-9.388333_y2.993743_a2.992307.jpeg,0,-9.388333,2.993743
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902983.697008_x-10.967942_y3.244761_a2.943172.jpeg,0,-10.967942,3.244761
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902993.897742_x-10.436078_y3.272823_a-0.836338.jpeg,0,-10.436078,3.272823
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902983.288980_x-10.893683_y3.226288_a2.940991.jpeg,0,-10.893683,3.226288
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902974.048403_x-9.139527_y2.971856_a2.975089.jpeg,0,-9.139527,2.971856
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902986.553185_x-11.404541_y3.518270_a2.327695.jpeg,0,-11.404541,3.51827
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902973.028340_x-8.946619_y2.941274_a2.965817.jpeg,0,-8.946619,2.941274
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902991.857517_x-10.695864_y3.590523_a-0.898918.jpeg,0,-10.695864,3.590523
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902995.733760_x-10.091261_y3.161992_a-0.350675.jpeg,0,-10.091261,3.161992
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902976.496556_x-9.608320_y2.999573_a3.065492.jpeg,0,-9.60832,2.999573
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902997.161848_x-9.817224_y3.074287_a-0.247100.jpeg,0,-9.817224,3.074287
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902987.777261_x-11.355413_y3.770308_a1.540873.jpeg,0,-11.355413,3.770308
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902986.145160_x-11.387787_y3.456066_a2.516201.jpeg,0,-11.387787,3.456066
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902990.633440_x-10.801150_y3.821958_a-0.362341.jpeg,0,-10.80115,3.821958
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902980.432806_x-10.342349_y3.113790_a2.958604.jpeg,0,-10.342349,3.11379
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902977.108597_x-9.718342_y3.011588_a3.059479.jpeg,0,-9.718342,3.011588
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902985.941157_x-11.364493_y3.422855_a2.618543.jpeg,0,-11.364493,3.422855
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902996.549915_x-9.947443_y3.092027_a-0.372485.jpeg,0,-9.947443,3.092027
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902991.653505_x-10.721178_y3.621417_a-0.895926.jpeg,0,-10.721178,3.621417
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903000.834078_x-9.159214_y2.922080_a-0.206888.jpeg,0,-9.159214,2.92208
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902991.449492_x-10.741517_y3.647129_a-0.891212.jpeg,0,-10.741517,3.647129
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902973.640403_x-9.041770_y2.957151_a2.969088.jpeg,0,-9.04177,2.957151
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902977.516619_x-9.803702_y3.017911_a3.053633.jpeg,0,-9.803702,3.017911
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902993.081655_x-10.528537_y3.362174_a-0.922777.jpeg,0,-10.528537,3.362174
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902982.881000_x-10.808118_y3.207659_a2.945954.jpeg,0,-10.808118,3.207659
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902993.489620_x-10.488027_y3.313135_a-0.909829.jpeg,0,-10.488027,3.313135
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902981.453083_x-10.549444_y3.155296_a2.961763.jpeg,0,-10.549444,3.155296
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902988.185293_x-11.327168_y3.863741_a1.426438.jpeg,0,-11.327168,3.863741
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902994.509688_x-10.322500_y3.215764_a-0.639870.jpeg,0,-10.3225,3.215764
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903000.426147_x-9.243855_y2.936852_a-0.206097.jpeg,0,-9.243855,2.936852
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903002.058277_x-8.908618_y2.874706_a-0.183344.jpeg,0,-8.908618,2.874706
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902979.616754_x-10.177641_y3.082697_a2.977799.jpeg,0,-10.177641,3.082697
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902975.680567_x-9.464250_y2.991923_a3.049891.jpeg,0,-9.46425,2.991923
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902972.416302_x-8.836341_y2.921082_a2.968512.jpeg,0,-8.836341,2.921082
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902992.469555_x-10.622192_y3.485205_a-0.920157.jpeg,0,-10.622192,3.485205
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903001.038089_x-9.116501_y2.913333_a-0.206739.jpeg,0,-9.116501,2.913333
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902991.245477_x-10.754647_y3.687497_a-0.808417.jpeg,0,-10.754647,3.687497
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902998.385924_x-9.595538_y3.022072_a-0.258783.jpeg,0,-9.595538,3.022072
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902990.021404_x-10.913861_y3.937294_a0.163400.jpeg,0,-10.913861,3.937294
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903000.018027_x-9.285545_y2.945928_a-0.187724.jpeg,0,-9.285545,2.945928
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902996.345802_x-9.984249_y3.116850_a-0.368117.jpeg,0,-9.984249,3.11685
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902977.312608_x-9.760800_y3.014479_a3.059615.jpeg,0,-9.7608,3.014479
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902998.590039_x-9.556760_y3.011782_a-0.258763.jpeg,0,-9.55676,3.011782
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902974.456627_x-9.221677_y2.973927_a3.003466.jpeg,0,-9.221677,2.973927
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902990.837482_x-10.761240_y3.763254_a-0.530923.jpeg,0,-10.76124,3.763254
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902998.998358_x-9.484632_y2.989672_a-0.267119.jpeg,0,-9.484632,2.989672
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902989.001454_x-11.185145_y3.945568_a0.921368.jpeg,0,-11.185145,3.945568
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903001.650133_x-8.975041_y2.884297_a-0.205170.jpeg,0,-8.975041,2.884297
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902991.041467_x-10.748413_y3.710848_a-0.707444.jpeg,0,-10.748413,3.710848
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902984.513060_x-11.115867_y3.278119_a2.937335.jpeg,0,-11.115867,3.278119
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902980.024776_x-10.263272_y3.099156_a2.958604.jpeg,0,-10.263272,3.099156
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903001.854144_x-8.939001_y2.877370_a-0.202518.jpeg,0,-8.939001,2.87737
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903000.630064_x-9.194070_y2.930757_a-0.200532.jpeg,0,-9.19407,2.930757
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902983.085180_x-10.849486_y3.217210_a2.942695.jpeg,0,-10.849486,3.21721
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902990.225423_x-10.870401_y3.905175_a-0.012999.jpeg,0,-10.870401,3.905175
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902996.957837_x-9.860372_y3.073213_a-0.310975.jpeg,0,-9.860372,3.073213
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902999.405988_x-9.406473_y2.958521_a-0.271864.jpeg,0,-9.406473,2.958521
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902994.917824_x-10.248801_y3.193124_a-0.528395.jpeg,0,-10.248801,3.193124
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902982.676969_x-10.772417_y3.200051_a2.946611.jpeg,0,-10.772417,3.200051
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902982.473030_x-10.727468_y3.190326_a2.949871.jpeg,0,-10.727468,3.190326
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902994.101656_x-10.396391_y3.251351_a-0.768364.jpeg,0,-10.396391,3.251351
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902989.613377_x-11.005372_y3.968345_a0.450392.jpeg,0,-11.005372,3.968345
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903003.282354_x-8.680439_y2.875780_a-0.026480.jpeg,0,-8.680439,2.87578
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903001.242103_x-9.077490_y2.905127_a-0.206771.jpeg,0,-9.07749,2.905127
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902994.713695_x-10.292144_y3.205252_a-0.592123.jpeg,0,-10.292144,3.205252
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902973.844397_x-9.081623_y2.963901_a2.969999.jpeg,0,-9.081623,2.963901
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902989.817390_x-10.962154_y3.957267_a0.319776.jpeg,0,-10.962154,3.957267
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902978.128670_x-9.900703_y3.032287_a3.050359.jpeg,0,-9.900703,3.032287
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902972.824329_x-8.908407_y2.934728_a2.964607.jpeg,0,-8.908407,2.934728
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902987.981274_x-11.346334_y3.823497_a1.500759.jpeg,0,-11.346334,3.823497
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902979.820764_x-10.215558_y3.092916_a2.967064.jpeg,0,-10.215558,3.092916
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902977.720659_x-9.841900_y3.026761_a3.050033.jpeg,0,-9.8419,3.026761
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903000.222038_x-9.263980_y2.940836_a-0.207247.jpeg,0,-9.26398,2.940836
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902971.192228_x-8.615742_y2.881353_a2.980192.jpeg,0,-8.615742,2.881353
