Img,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904954.307990_x-14.436058_y-2.222056_a3.111465.jpeg,-14.436058,-2.222056
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904889.415910_x-15.131028_y-2.136013_a-1.566317.jpeg,-15.131028,-2.136013
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904950.835749_x-13.849765_y-2.237060_a3.131735.jpeg,-13.849765,-2.23706
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904956.348096_x-14.795298_y-2.218283_a3.111775.jpeg,-14.795298,-2.218283
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904888.803872_x-15.141924_y-1.977874_a-1.621026.jpeg,-15.141924,-1.977874
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904958.388349_x-15.087189_y-2.060342_a2.617034.jpeg,-15.087189,-2.060342
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904892.884235_x-14.603622_y-2.705342_a-0.455469.jpeg,-14.603622,-2.705342
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904896.964382_x-13.678802_y-2.530752_a0.162872.jpeg,-13.678802,-2.530752
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904892.476104_x-14.713842_y-2.692739_a-0.729229.jpeg,-14.713842,-2.692739
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904948.183917_x-13.389333_y-2.268466_a3.134836.jpeg,-13.389333,-2.268466
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904955.328031_x-14.631089_y-2.225101_a3.107870.jpeg,-14.631089,-2.225101
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904946.143480_x-13.138862_y-2.284406_a-3.130967.jpeg,-13.138862,-2.284406
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904960.020328_x-15.171665_y-1.763830_a1.958816.jpeg,-15.171665,-1.76383
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904956.960132_x-14.904717_y-2.211685_a3.104997.jpeg,-14.904717,-2.211685
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904898.596487_x-13.331373_y-2.398587_a0.427355.jpeg,-13.331373,-2.398587
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904947.163519_x-13.241714_y-2.285153_a-3.131953.jpeg,-13.241714,-2.285153
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904951.243781_x-13.903849_y-2.237428_a3.129565.jpeg,-13.903849,-2.237428
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904947.775559_x-13.315465_y-2.283628_a-3.139312.jpeg,-13.315465,-2.283628
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904886.763746_x-15.080673_y-1.506007_a-1.589741.jpeg,-15.080673,-1.506007
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904959.408287_x-15.171839_y-1.892963_a2.291573.jpeg,-15.171839,-1.892963
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904886.355719_x-15.078091_y-1.411735_a-1.583726.jpeg,-15.078091,-1.411735
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904890.844000_x-14.976723_y-2.417897_a-1.145741.jpeg,-14.976723,-2.417897
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/ST-A/t1152904950.223735_x-13.745983_y-2.239105_a3.134516.jpeg,-13.745983,-2.239105
