Img,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904908.185211_x-12.440418_y-3.416225_a-1.723436.jpeg,-12.440418,-3.416225
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904945.123392_x-12.995039_y-2.267553_a2.999009.jpeg,-12.995039,-2.267553
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904941.039350_x-12.530331_y-2.426306_a1.618040.jpeg,-12.530331,-2.426306
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904917.365658_x-11.787993_y-4.841910_a0.488516.jpeg,-11.787993,-4.84191
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904938.999010_x-12.513146_y-2.625112_a1.624937.jpeg,-12.513146,-2.625112
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904902.064889_x-12.554718_y-2.236032_a0.162399.jpeg,-12.554718,-2.236032
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904944.103327_x-12.879426_y-2.274338_a2.929601.jpeg,-12.879426,-2.274338
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904910.225211_x-12.490231_y-3.903655_a-1.649417.jpeg,-12.490231,-3.903655
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904911.245472_x-12.492159_y-4.131839_a-1.587528.jpeg,-12.492159,-4.131839
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904904.104829_x-12.204925_y-2.527438_a-0.858437.jpeg,-12.204925,-2.527438
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904923.490046_x-12.386737_y-3.682635_a2.164062.jpeg,-12.386737,-3.682635
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904913.897440_x-12.475787_y-4.723718_a-1.481795.jpeg,-12.475787,-4.723718
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904913.285402_x-12.500551_y-4.604167_a-1.576357.jpeg,-12.500551,-4.604167
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904909.205147_x-12.465259_y-3.672117_a-1.648561.jpeg,-12.465259,-3.672117
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904926.550230_x-12.488146_y-3.165255_a1.642208.jpeg,-12.488146,-3.165255
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904937.978968_x-12.510844_y-2.669915_a1.626136.jpeg,-12.510844,-2.669915
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904940.019078_x-12.517598_y-2.536188_a1.623053.jpeg,-12.517598,-2.536188
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904926.142208_x-12.500169_y-3.218190_a1.728981.jpeg,-12.500169,-3.21819
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904942.059241_x-12.562322_y-2.303801_a1.729201.jpeg,-12.562322,-2.303801
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904925.530168_x-12.505374_y-3.313573_a1.971879.jpeg,-12.505374,-3.313573
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904903.084765_x-12.356595_y-2.316144_a-0.278792.jpeg,-12.356595,-2.316144
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904921.445913_x-12.105969_y-4.078929_a2.510515.jpeg,-12.105969,-4.078929
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904928.590363_x-12.507209_y-2.919245_a1.628808.jpeg,-12.507209,-2.919245
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904906.144956_x-12.324052_y-2.972018_a-1.992554.jpeg,-12.324052,-2.972018
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904919.405785_x-11.724500_y-4.356765_a1.622156.jpeg,-11.7245,-4.356765
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904929.610422_x-12.511718_y-2.778310_a1.626959.jpeg,-12.511718,-2.77831
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904915.325530_x-12.216432_y-5.001423_a-0.712044.jpeg,-12.216432,-5.001423
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904918.385830_x-11.686296_y-4.598269_a1.041177.jpeg,-11.686296,-4.598269
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904916.345594_x-11.994633_y-4.984682_a-0.149963.jpeg,-11.994633,-4.984682
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/TL-A/t1152904912.265338_x-12.498674_y-4.366856_a-1.582428.jpeg,-12.498674,-4.366856
