Img,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904745.098892_x-11.255659_y4.135959_a1.163449.jpeg,-11.255659,4.135959
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904755.503540_x-10.570974_y3.328850_a-0.662964.jpeg,-10.570974,3.32885
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904752.443542_x-10.858906_y3.556339_a-0.671240.jpeg,-10.858906,3.556339
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904753.463421_x-10.780817_y3.495038_a-0.685845.jpeg,-10.780817,3.495038
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904732.858126_x-9.984551_y3.096994_a3.079215.jpeg,-9.984551,3.096994
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904729.797937_x-9.464893_y3.048359_a3.102251.jpeg,-9.464893,3.048359
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904765.708218_x-9.107639_y2.958217_a-0.275640.jpeg,-9.107639,2.958217
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904762.643988_x-9.530140_y3.064706_a-0.241941.jpeg,-9.53014,3.064706
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904758.563737_x-10.129405_y3.212592_a-0.309988.jpeg,-10.129405,3.212592
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904768.768371_x-8.640943_y2.861793_a-0.209387.jpeg,-8.640943,2.861793
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904748.363097_x-11.191043_y3.836945_a-0.620693.jpeg,-11.191043,3.836945
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904728.777871_x-9.314761_y3.042838_a3.095662.jpeg,-9.314761,3.042838
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Entrenamiento/1PO-A/t1152904739.998574_x-11.289677_y3.538626_a2.626339.jpeg,-11.289677,3.538626
