Img Test,Idx Room
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902981.656886_x-10.594100_y3.163916_a2.956882.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902980.840930_x-10.435373_y3.128977_a2.964432.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902988.389301_x-11.293022_y3.895800_a1.300979.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902989.409456_x-11.063244_y3.977919_a0.623512.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902999.610001_x-9.368251_y2.948246_a-0.270178.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902989.205352_x-11.124381_y3.967292_a0.758545.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902997.977898_x-9.677054_y3.036976_a-0.275716.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902976.292545_x-9.567664_y2.996256_a3.066384.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902981.044841_x-10.484770_y3.142642_a2.957404.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902971.600254_x-8.677760_y2.892667_a2.975968.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902975.884519_x-9.486011_y2.992492_a3.049328.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902972.620316_x-8.876503_y2.928103_a2.968512.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902992.877581_x-10.573124_y3.421322_a-0.918471.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902976.700570_x-9.640059_y3.004544_a3.065303.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902975.272480_x-9.388333_y2.993743_a2.992307.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902983.697008_x-10.967942_y3.244761_a2.943172.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902993.897742_x-10.436078_y3.272823_a-0.836338.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902983.288980_x-10.893683_y3.226288_a2.940991.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902974.048403_x-9.139527_y2.971856_a2.975089.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902986.553185_x-11.404541_y3.518270_a2.327695.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902973.028340_x-8.946619_y2.941274_a2.965817.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902991.857517_x-10.695864_y3.590523_a-0.898918.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902995.733760_x-10.091261_y3.161992_a-0.350675.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902976.496556_x-9.608320_y2.999573_a3.065492.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902997.161848_x-9.817224_y3.074287_a-0.247100.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902987.777261_x-11.355413_y3.770308_a1.540873.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902986.145160_x-11.387787_y3.456066_a2.516201.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902990.633440_x-10.801150_y3.821958_a-0.362341.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902980.432806_x-10.342349_y3.113790_a2.958604.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902977.108597_x-9.718342_y3.011588_a3.059479.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902985.941157_x-11.364493_y3.422855_a2.618543.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902996.549915_x-9.947443_y3.092027_a-0.372485.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902991.653505_x-10.721178_y3.621417_a-0.895926.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903000.834078_x-9.159214_y2.922080_a-0.206888.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902991.449492_x-10.741517_y3.647129_a-0.891212.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902973.640403_x-9.041770_y2.957151_a2.969088.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902977.516619_x-9.803702_y3.017911_a3.053633.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902993.081655_x-10.528537_y3.362174_a-0.922777.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902982.881000_x-10.808118_y3.207659_a2.945954.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902993.489620_x-10.488027_y3.313135_a-0.909829.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902981.453083_x-10.549444_y3.155296_a2.961763.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902988.185293_x-11.327168_y3.863741_a1.426438.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902994.509688_x-10.322500_y3.215764_a-0.639870.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903000.426147_x-9.243855_y2.936852_a-0.206097.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903002.058277_x-8.908618_y2.874706_a-0.183344.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902979.616754_x-10.177641_y3.082697_a2.977799.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902975.680567_x-9.464250_y2.991923_a3.049891.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902972.416302_x-8.836341_y2.921082_a2.968512.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902992.469555_x-10.622192_y3.485205_a-0.920157.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903001.038089_x-9.116501_y2.913333_a-0.206739.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902991.245477_x-10.754647_y3.687497_a-0.808417.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902998.385924_x-9.595538_y3.022072_a-0.258783.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902990.021404_x-10.913861_y3.937294_a0.163400.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903000.018027_x-9.285545_y2.945928_a-0.187724.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902996.345802_x-9.984249_y3.116850_a-0.368117.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902977.312608_x-9.760800_y3.014479_a3.059615.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902998.590039_x-9.556760_y3.011782_a-0.258763.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902974.456627_x-9.221677_y2.973927_a3.003466.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902990.837482_x-10.761240_y3.763254_a-0.530923.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902998.998358_x-9.484632_y2.989672_a-0.267119.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902989.001454_x-11.185145_y3.945568_a0.921368.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903001.650133_x-8.975041_y2.884297_a-0.205170.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902991.041467_x-10.748413_y3.710848_a-0.707444.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902984.513060_x-11.115867_y3.278119_a2.937335.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902980.024776_x-10.263272_y3.099156_a2.958604.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903001.854144_x-8.939001_y2.877370_a-0.202518.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903000.630064_x-9.194070_y2.930757_a-0.200532.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902983.085180_x-10.849486_y3.217210_a2.942695.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902990.225423_x-10.870401_y3.905175_a-0.012999.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902996.957837_x-9.860372_y3.073213_a-0.310975.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902999.405988_x-9.406473_y2.958521_a-0.271864.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902994.917824_x-10.248801_y3.193124_a-0.528395.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902982.676969_x-10.772417_y3.200051_a2.946611.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902982.473030_x-10.727468_y3.190326_a2.949871.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902994.101656_x-10.396391_y3.251351_a-0.768364.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902989.613377_x-11.005372_y3.968345_a0.450392.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903003.282354_x-8.680439_y2.875780_a-0.026480.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903001.242103_x-9.077490_y2.905127_a-0.206771.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902994.713695_x-10.292144_y3.205252_a-0.592123.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902973.844397_x-9.081623_y2.963901_a2.969999.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902989.817390_x-10.962154_y3.957267_a0.319776.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902978.128670_x-9.900703_y3.032287_a3.050359.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902972.824329_x-8.908407_y2.934728_a2.964607.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902987.981274_x-11.346334_y3.823497_a1.500759.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902979.820764_x-10.215558_y3.092916_a2.967064.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902977.720659_x-9.841900_y3.026761_a3.050033.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903000.222038_x-9.263980_y2.940836_a-0.207247.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902971.192228_x-8.615742_y2.881353_a2.980192.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902985.329108_x-11.270800_y3.333861_a2.856163.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902995.325735_x-10.121974_y3.176124_a-0.346315.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902986.961210_x-11.429273_y3.624428_a2.062053.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902980.228791_x-10.303123_y3.106531_a2.958604.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902990.429426_x-10.835458_y3.869967_a-0.185690.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902997.773885_x-9.716111_y3.052098_a-0.254206.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902988.797325_x-11.231638_y3.925706_a1.062427.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902981.860994_x-10.611689_y3.163683_a2.955213.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902975.068465_x-9.348245_y2.987865_a2.991335.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902985.125097_x-11.233898_y3.314618_a2.903128.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902992.061531_x-10.673502_y3.554144_a-0.910015.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152903002.670192_x-8.783496_y2.860105_a-0.106905.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902995.529747_x-10.110050_y3.168760_a-0.351191.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902971.396238_x-8.635865_y2.884390_a2.981316.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/1PO-A/t1152902984.717072_x-11.151523_y3.292918_a2.933481.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/2PO1-A/t1152902923.729290_x-5.622351_y-4.422875_a1.597467.jpeg,1
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/2PO1-A/t1152902934.137907_x-5.726458_y-2.495076_a1.648286.jpeg,1
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestCloudy/2PO1-A/t1152902921.485120_x-5.602175_y-4.572577_a1.507466.jpeg,1
