Img Test,Idx Room
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910022.601660_x-9.259166_y3.137108_a0.114064.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909997.916139_x-9.714663_y2.909157_a-3.132190.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910023.621722_x-9.089112_y3.140742_a0.056768.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909998.528154_x-9.834487_y2.905854_a-3.133981.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910013.013160_x-10.729548_y3.771684_a-0.909719.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910020.153507_x-9.697073_y3.057060_a0.222797.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910015.665225_x-10.452232_y3.358161_a-0.992366.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910017.909365_x-10.147594_y2.998568_a-0.894783.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910015.461270_x-10.474498_y3.392148_a-0.991826.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910020.969558_x-9.582558_y3.106216_a0.307339.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910007.300704_x-11.256808_y3.604555_a2.247227.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910011.788985_x-10.822546_y4.016189_a-0.250635.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909997.712301_x-9.692596_y2.909970_a-3.125658.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910013.217079_x-10.709951_y3.742537_a-0.917539.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910008.524783_x-11.341192_y3.850421_a1.948450.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910025.457839_x-8.729098_y3.074338_a-0.078521.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910004.852581_x-10.992597_y3.250259_a2.661028.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909993.835886_x-8.935844_y2.928269_a-3.104478.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910025.049813_x-8.805547_y3.077812_a-0.075563.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910016.685290_x-10.348335_y3.201198_a-0.985106.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910020.765545_x-9.602037_y3.100014_a0.307248.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909999.752233_x-10.074763_y2.939237_a3.039520.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910005.464646_x-11.026604_y3.345314_a2.390554.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910023.417711_x-9.116745_y3.144161_a0.077026.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910007.708729_x-11.287607_y3.672492_a2.169950.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910018.521404_x-10.026712_y2.947027_a-0.651988.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910012.809046_x-10.752397_y3.802492_a-0.905350.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909994.243889_x-9.012232_y2.928056_a-3.104743.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909999.140197_x-9.964689_y2.932955_a3.047644.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910019.949494_x-9.747361_y3.028976_a0.077004.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910021.581697_x-9.464998_y3.128917_a0.257428.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910000.568383_x-10.213282_y2.954416_a3.033498.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910000.364276_x-10.177412_y2.945479_a3.038255.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910017.093317_x-10.301853_y3.136283_a-0.973607.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910022.805878_x-9.216965_y3.141373_a0.112322.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910010.156908_x-11.197366_y4.097119_a1.105259.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910010.972932_x-10.982519_y4.106554_a0.378773.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909996.896052_x-9.529385_y2.912081_a-3.119969.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910002.200568_x-10.537591_y3.033472_a2.950157.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910003.016434_x-10.694718_y3.070548_a2.956239.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910009.748859_x-11.286776_y4.039348_a1.460808.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910009.136821_x-11.364557_y3.974645_a1.899413.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910016.073251_x-10.405960_y3.286209_a-0.996034.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910017.297526_x-10.258071_y3.082851_a-0.970223.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909996.080106_x-9.371731_y2.914442_a-3.111724.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909997.508091_x-9.652015_y2.910494_a-3.124929.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909992.203760_x-8.647707_y2.935875_a-3.091299.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910000.976503_x-10.292602_y2.964435_a3.027363.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910015.053189_x-10.523241_y3.463965_a-0.990545.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910019.541472_x-9.827971_y2.986871_a-0.140633.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910018.929618_x-9.957042_y2.946824_a-0.483379.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910008.116753_x-11.320661_y3.767486_a2.038769.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910019.133445_x-9.913209_y2.952570_a-0.366656.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910003.832486_x-10.827404_y3.160018_a2.727909.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909993.631848_x-8.895591_y2.929764_a-3.104478.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910009.544847_x-11.330595_y4.028258_a1.670477.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910022.193832_x-9.333637_y3.131823_a0.130319.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910011.992995_x-10.799512_y3.970701_a-0.423235.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910023.825735_x-9.047297_y3.133187_a0.008131.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909998.324143_x-9.793763_y2.906390_a-3.135317.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910024.233760_x-8.959861_y3.091415_a-0.072801.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909998.120129_x-9.753990_y2.908987_a-3.134034.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910025.865864_x-8.668926_y3.068613_a-0.082835.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910006.892678_x-11.220681_y3.548145_a2.311144.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910016.277367_x-10.394952_y3.269755_a-0.994635.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910017.501348_x-10.233529_y3.046823_a-0.970409.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910014.033125_x-10.627217_y3.637106_a-0.914413.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910010.360895_x-11.144573_y4.121385_a0.936231.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910006.688665_x-11.202255_y3.519510_a2.345875.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909995.060037_x-9.190201_y2.925054_a-3.107927.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910014.849175_x-10.541795_y3.490648_a-0.986534.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910004.240516_x-10.919328_y3.196963_a2.742725.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909993.427837_x-8.855500_y2.931252_a-3.104478.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910021.785619_x-9.422021_y3.139919_a0.256201.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909993.223824_x-8.823527_y2.935500_a-3.112085.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910007.912740_x-11.306093_y3.718388_a2.100731.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910015.257201_x-10.499628_y3.428336_a-0.992601.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910012.605034_x-10.769613_y3.844237_a-0.851271.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910018.317514_x-10.063078_y2.953649_a-0.747148.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909998.936182_x-9.925982_y2.924446_a3.074207.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910021.989621_x-9.380601_y3.138349_a0.201074.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910004.648545_x-10.987879_y3.233137_a2.707889.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910022.397670_x-9.297574_y3.132930_a0.115218.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909992.407984_x-8.689900_y2.941415_a-3.115308.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910003.424463_x-10.753428_y3.099531_a2.872100.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909995.672325_x-9.297400_y2.916681_a-3.114570.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910025.661908_x-8.709353_y3.072530_a-0.079736.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910001.180320_x-10.330361_y2.976383_a2.994255.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910000.772294_x-10.254151_y2.959302_a3.032546.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910003.220448_x-10.732559_y3.080980_a2.938893.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910014.237160_x-10.606452_y3.607439_a-0.916834.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909997.100067_x-9.570221_y2.911479_a-3.121291.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910012.401216_x-10.785813_y3.882960_a-0.778910.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910001.792358_x-10.454289_y3.014081_a2.950210.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910011.176944_x-10.923834_y4.092841_a0.211024.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910019.337456_x-9.870708_y2.968311_a-0.246907.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910023.009685_x-9.175865_y3.144498_a0.105159.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910010.769035_x-11.035228_y4.120744_a0.561862.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910016.481277_x-10.373374_y3.236857_a-0.993818.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910000.160257_x-10.139582_y2.941381_a3.039885.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910016.889302_x-10.325175_y3.169276_a-0.977632.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910011.584970_x-10.858527_y4.055402_a-0.072109.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909994.651914_x-9.093492_y2.929710_a-3.106177.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910008.320767_x-11.325973_y3.807050_a1.980200.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909996.488026_x-9.452014_y2.912212_a-3.112347.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910004.444527_x-10.949569_y3.209634_a2.746773.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909993.019810_x-8.803486_y2.936091_a-3.112085.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910015.869240_x-10.429382_y3.322523_a-0.994690.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910013.625098_x-10.667157_y3.686386_a-0.919293.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910001.996394_x-10.498467_y3.030500_a2.952349.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910023.213800_x-9.155866_y3.144097_a0.093247.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909999.548220_x-10.033610_y2.941911_a3.040670.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909999.344208_x-9.995987_y2.938812_a3.037746.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910013.829110_x-10.641961_y3.654681_a-0.915898.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910002.404399_x-10.555735_y3.036874_a2.951254.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909992.815799_x-8.763773_y2.937719_a-3.112077.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910019.745483_x-9.787742_y3.009560_a-0.021946.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910010.564908_x-11.089850_y4.125061_a0.745423.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909994.447901_x-9.053505_y2.926554_a-3.104897.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910005.260576_x-11.004509_y3.325165_a2.399195.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910002.608606_x-10.596148_y3.045848_a2.950514.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910013.421087_x-10.690515_y3.717528_a-0.918849.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910018.725420_x-10.016852_y2.945911_a-0.635186.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910006.280639_x-11.158686_y3.466995_a2.383779.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910005.872725_x-11.082746_y3.394503_a2.389144.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909997.304286_x-9.610240_y2.910362_a-3.119969.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910002.812422_x-10.651391_y3.060960_a2.952975.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910024.845803_x-8.845392_y3.080242_a-0.078814.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910024.641791_x-8.885572_y3.083722_a-0.077203.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910004.036607_x-10.870358_y3.178594_a2.718693.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910020.561616_x-9.648790_y3.081524_a0.288754.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152909995.467964_x-9.253779_y2.919004_a-3.108674.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910025.253826_x-8.769004_y3.074980_a-0.079556.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910014.645164_x-10.563263_y3.527684_a-0.972977.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910012.197011_x-10.789682_y3.926775_a-0.610798.jpeg,0
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestNight/1PO-A/t1152910006.076649_x-11.112799_y3.423065_a2.389299.jpeg,0
