Img,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904672.018325_x-5.675674_y-4.260293_a1.642987.jpeg,-5.675674,-4.260293
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904646.180919_x-5.850747_y-2.770807_a-1.586939.jpeg,-5.850747,-2.770807
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904680.178833_x-5.720143_y-2.934222_a1.580188.jpeg,-5.720143,-2.934222
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904651.281028_x-5.779162_y-3.853875_a-1.484422.jpeg,-5.779162,-3.853875
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904660.461601_x-5.448559_y-5.050878_a-0.558421.jpeg,-5.448559,-5.050878
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904644.140582_x-5.846587_y-2.332153_a-1.581783.jpeg,-5.846587,-2.332153
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904656.381347_x-5.609101_y-5.043541_a-1.432613.jpeg,-5.609101,-5.043541
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904668.958235_x-5.645706_y-4.649434_a1.662537.jpeg,-5.645706,-4.649434
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904655.361397_x-5.646169_y-4.794144_a-1.427526.jpeg,-5.646169,-4.794144
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904664.541857_x-5.501057_y-4.786064_a0.905755.jpeg,-5.501057,-4.786064
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904641.080391_x-5.827495_y-1.749876_a-1.648727.jpeg,-5.827495,-1.749876
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904658.421478_x-5.570797_y-5.135581_a-1.306931.jpeg,-5.570797,-5.135581
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904676.098580_x-5.700633_y-3.608741_a1.597312.jpeg,-5.700633,-3.608741
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904684.259088_x-5.771416_y-2.239831_a1.632665.jpeg,-5.771416,-2.239831
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904674.058449_x-5.688848_y-3.961653_a1.617681.jpeg,-5.688848,-3.961653
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904682.218961_x-5.748323_y-2.584225_a1.637153.jpeg,-5.748323,-2.584225
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904659.441537_x-5.502218_y-5.101534_a-0.922346.jpeg,-5.502218,-5.101534
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904643.120518_x-5.833426_y-2.166351_a-1.577848.jpeg,-5.833426,-2.166351
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904663.521795_x-5.454182_y-4.843933_a0.526400.jpeg,-5.454182,-4.843933
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904654.341217_x-5.700761_y-4.584775_a-1.463427.jpeg,-5.700761,-4.584775
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904649.240899_x-5.823658_y-3.391431_a-1.484684.jpeg,-5.823658,-3.391431
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904677.118660_x-5.702107_y-3.442889_a1.588720.jpeg,-5.702107,-3.442889
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904666.714183_x-5.622748_y-4.745197_a1.561978.jpeg,-5.622748,-4.745197
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904653.321155_x-5.727938_y-4.317912_a-1.482471.jpeg,-5.727938,-4.317912
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904652.301091_x-5.756319_y-4.097872_a-1.482189.jpeg,-5.756319,-4.097872
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904675.078516_x-5.694435_y-3.801963_a1.604990.jpeg,-5.694435,-3.801963
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/2PO1-A/t1152904669.978408_x-5.656250_y-4.529782_a1.658131.jpeg,-5.65625,-4.529782
