Img,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904492.003195_x5.122852_y-1.104584_a-1.285818.jpeg,5.122852,-1.104584
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904529.341407_x4.942038_y-1.131972_a1.671885.jpeg,4.942038,-1.131972
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904486.902757_x4.640993_y-0.394202_a-0.111153.jpeg,4.640993,-0.394202
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904489.962949_x5.034296_y-0.778712_a-0.816461.jpeg,5.034296,-0.778712
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904506.283967_x4.916522_y-3.238805_a-2.142823.jpeg,4.916522,-3.238805
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904537.501918_x4.334646_y-0.240386_a3.005905.jpeg,4.334646,-0.240386
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904495.063356_x5.184239_y-1.607973_a-1.441337.jpeg,5.184239,-1.607973
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904523.221026_x5.026630_y-2.029743_a1.666407.jpeg,5.02663,-2.029743
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904532.401611_x4.919199_y-0.626821_a1.654533.jpeg,4.919199,-0.626821
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904519.140967_x5.080311_y-2.552619_a1.625223.jpeg,5.080311,-2.552619
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904538.525985_x4.186410_y-0.234168_a3.047122.jpeg,4.18641,-0.234168
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904513.632631_x5.108601_y-2.884688_a1.460877.jpeg,5.108601,-2.884688
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904536.482068_x4.505661_y-0.244796_a2.666839.jpeg,4.505661,-0.244796
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904515.060517_x5.115607_y-2.874704_a1.428190.jpeg,5.115607,-2.874704
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904526.281216_x4.982977_y-1.553484_a1.663287.jpeg,4.982977,-1.553484
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904503.223777_x5.091082_y-2.971066_a-1.752953.jpeg,5.091082,-2.971066
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904483.842586_x4.117216_y-0.328169_a-0.080471.jpeg,4.117216,-0.328169
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904531.381535_x4.926760_y-0.767880_a1.638683.jpeg,4.92676,-0.76788
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904499.143522_x5.218248_y-2.272510_a-1.629380.jpeg,5.218248,-2.27251
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904496.083351_x5.206491_y-1.775275_a-1.447684.jpeg,5.206491,-1.775275
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904484.862626_x4.323652_y-0.347540_a-0.094225.jpeg,4.323652,-0.34754
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904510.364221_x4.921707_y-2.945319_a2.457654.jpeg,4.921707,-2.945319
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904501.183871_x5.157790_y-2.612187_a-1.730204.jpeg,5.15779,-2.612187
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904485.882794_x4.464946_y-0.361275_a-0.088244.jpeg,4.464946,-0.361275
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904530.361666_x4.938739_y-0.948762_a1.632100.jpeg,4.938739,-0.948762
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904521.181109_x5.046659_y-2.321017_a1.656750.jpeg,5.046659,-2.321017
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904517.100643_x5.088841_y-2.713525_a1.573569.jpeg,5.088841,-2.713525
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904527.301283_x4.973289_y-1.425206_a1.655793.jpeg,4.973289,-1.425206
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904498.123456_x5.240110_y-2.112801_a-1.447461.jpeg,5.24011,-2.112801
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904518.120705_x5.090186_y-2.644412_a1.572571.jpeg,5.090186,-2.644412
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904511.384391_x5.018290_y-2.903067_a1.951658.jpeg,5.01829,-2.903067
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904488.942884_x4.917692_y-0.644769_a-0.647504.jpeg,4.917692,-0.644769
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/PA-A/t1152904497.103391_x5.218491_y-1.922429_a-1.439293.jpeg,5.218491,-1.922429
