Img,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904901.452663_x-12.699073_y-2.258135_a0.194930.jpeg,-12.699073,-2.258135
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904900.432796_x-12.949221_y-2.302135_a0.199159.jpeg,-12.949221,-2.302135
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904919.813810_x-11.782184_y-4.272164_a1.883941.jpeg,-11.782184,-4.272164
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904944.511412_x-12.914748_y-2.275252_a2.964021.jpeg,-12.914748,-2.275252
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904904.512855_x-12.180386_y-2.646285_a-1.105323.jpeg,-12.180386,-2.646285
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904907.573235_x-12.447774_y-3.265632_a-1.976926.jpeg,-12.447774,-3.265632
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904942.467226_x-12.600850_y-2.253946_a1.865748.jpeg,-12.60085,-2.253946
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904902.472726_x-12.483516_y-2.246741_a0.062316.jpeg,-12.483516,-2.246741
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904940.427098_x-12.519063_y-2.493252_a1.619369.jpeg,-12.519063,-2.493252
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904927.978320_x-12.504934_y-2.997225_a1.634150.jpeg,-12.504934,-2.997225
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904910.633239_x-12.499177_y-3.995262_a-1.657408.jpeg,-12.499177,-3.995262
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904941.447165_x-12.539397_y-2.365617_a1.632165.jpeg,-12.539397,-2.365617
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904908.593109_x-12.455960_y-3.523211_a-1.715692.jpeg,-12.45596,-3.523211
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904913.693435_x-12.481454_y-4.700893_a-1.500981.jpeg,-12.481454,-4.700893
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904915.733555_x-12.133484_y-4.997583_a-0.472322.jpeg,-12.133484,-4.997583
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904925.938197_x-12.508050_y-3.250871_a1.866803.jpeg,-12.50805,-3.250871
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904937.570919_x-12.511719_y-2.681049_a1.626467.jpeg,-12.511719,-2.681049
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904920.833873_x-11.984036_y-4.158965_a2.441240.jpeg,-11.984036,-4.158965
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/Validacion/TL-A/t1152904905.532918_x-12.237429_y-2.856638_a-1.672880.jpeg,-12.237429,-2.856638
