Img Test,Idx Room,Coord X,Coord Y
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884138.564847_x-10.250882_y3.036428_a-0.459864.jpeg,0,-10.250882,3.036428
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884122.647773_x-9.438972_y2.990659_a-3.135323.jpeg,0,-9.438972,2.990659
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884136.524640_x-10.667096_y3.243857_a-0.482604.jpeg,0,-10.667096,3.243857
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884129.180189_x-11.135693_y3.429532_a2.451544.jpeg,0,-11.135693,3.429532
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884126.119990_x-10.369587_y3.023003_a3.067361.jpeg,0,-10.369587,3.023003
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884121.423811_x-9.081894_y2.954879_a-3.136723.jpeg,0,-9.081894,2.954879
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884125.303941_x-10.169922_y3.005234_a3.124076.jpeg,0,-10.169922,3.005234
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884130.812283_x-11.199655_y3.684677_a1.957934.jpeg,0,-11.199655,3.684677
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884137.544705_x-10.468380_y3.146999_a-0.473579.jpeg,0,-10.46838,3.146999
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884139.788847_x-9.934212_y2.977555_a-0.241627.jpeg,0,-9.934212,2.977555
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884130.404284_x-11.220039_y3.676039_a2.081210.jpeg,0,-11.220039,3.676039
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884126.936144_x-10.589042_y3.148129_a2.756335.jpeg,0,-10.589042,3.148129
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884132.648398_x-10.954118_y3.561575_a0.443411.jpeg,0,-10.954118,3.561575
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884135.096551_x-10.895645_y3.367748_a-0.435481.jpeg,0,-10.895645,3.367748
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884138.768882_x-10.204102_y3.013871_a-0.455661.jpeg,0,-10.204102,3.013871
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884132.036361_x-11.016911_y3.649275_a0.968106.jpeg,0,-11.016911,3.649275
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884123.667838_x-9.699357_y2.991337_a3.130900.jpeg,0,-9.699357,2.991337
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884121.015672_x-8.996469_y2.954262_a-3.132732.jpeg,0,-8.996469,2.954262
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884121.219684_x-9.052876_y2.955021_a-3.136723.jpeg,0,-9.052876,2.955021
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884130.200248_x-11.225714_y3.677071_a2.109193.jpeg,0,-11.225714,3.677071
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884133.872476_x-10.951123_y3.404962_a-0.378844.jpeg,0,-10.951123,3.404962
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884139.380820_x-10.041876_y3.003837_a-0.236510.jpeg,0,-10.041876,3.003837
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884132.240375_x-10.993391_y3.622611_a0.795811.jpeg,0,-10.993391,3.622611
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884128.568244_x-11.003343_y3.296941_a2.765111.jpeg,0,-11.003343,3.296941
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884137.952730_x-10.398777_y3.107353_a-0.465548.jpeg,0,-10.398777,3.107353
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884119.995609_x-8.708617_y2.932863_a-3.077258.jpeg,0,-8.708617,2.932863
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884134.892540_x-10.926386_y3.384208_a-0.424561.jpeg,0,-10.926386,3.384208
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884142.645281_x-9.239287_y2.822064_a-0.074056.jpeg,0,-9.239287,2.822064
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884124.075888_x-9.817273_y2.997564_a3.134959.jpeg,0,-9.817273,2.997564
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884124.483894_x-9.928663_y3.001410_a3.134534.jpeg,0,-9.928663,3.00141
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884136.320741_x-10.691861_y3.257195_a-0.476974.jpeg,0,-10.691861,3.257195
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884129.996233_x-11.210243_y3.654221_a2.104705.jpeg,0,-11.210243,3.654221
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884125.099927_x-10.111619_y3.004073_a3.124837.jpeg,0,-10.111619,3.004073
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884138.156742_x-10.355658_y3.086033_a-0.466410.jpeg,0,-10.355658,3.086033
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884138.360968_x-10.303315_y3.060453_a-0.466553.jpeg,0,-10.303315,3.060453
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884137.136780_x-10.548784_y3.182385_a-0.477706.jpeg,0,-10.548784,3.182385
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884128.160117_x-10.920862_y3.261712_a2.762981.jpeg,0,-10.920862,3.261712
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884122.443763_x-9.375499_y2.979016_a-3.132213.jpeg,0,-9.375499,2.979016
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884133.668461_x-10.943909_y3.420879_a-0.291827.jpeg,0,-10.943909,3.420879
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884142.849037_x-9.187120_y2.819006_a-0.070760.jpeg,0,-9.18712,2.819006
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884134.484552_x-10.950938_y3.397469_a-0.412061.jpeg,0,-10.950938,3.397469
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884123.871850_x-9.757648_y2.994666_a3.133831.jpeg,0,-9.757648,2.994666
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884126.732028_x-10.541467_y3.132118_a2.743365.jpeg,0,-10.541467,3.132118
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884122.239772_x-9.317033_y2.965415_a-3.130359.jpeg,0,-9.317033,2.965415
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884125.507951_x-10.230085_y3.009150_a3.122886.jpeg,0,-10.230085,3.00915
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884128.772156_x-11.063514_y3.325032_a2.745193.jpeg,0,-11.063514,3.325032
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884120.199620_x-8.766844_y2.934984_a-3.102198.jpeg,0,-8.766844,2.934984
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884120.607645_x-8.875396_y2.938567_a-3.123357.jpeg,0,-8.875396,2.938567
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884124.687902_x-9.996020_y3.004829_a3.125383.jpeg,0,-9.99602,3.004829
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884142.033089_x-9.376510_y2.799640_a-0.288310.jpeg,0,-9.37651,2.79964
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884127.752093_x-10.814295_y3.217955_a2.764476.jpeg,0,-10.814295,3.217955
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884140.196873_x-9.841289_y2.949420_a-0.268006.jpeg,0,-9.841289,2.94942
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884131.424322_x-11.103718_y3.700863_a1.462609.jpeg,0,-11.103718,3.700863
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884131.832545_x-11.043989_y3.673974_a1.140716.jpeg,0,-11.043989,3.673974
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884135.300652_x-10.846641_y3.342465_a-0.445227.jpeg,0,-10.846641,3.342465
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884138.972795_x-10.144500_y3.010584_a-0.356644.jpeg,0,-10.1445,3.010584
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884143.461074_x-9.025159_y2.807303_a-0.072187.jpeg,0,-9.025159,2.807303
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884123.056005_x-9.552825_y2.989078_a3.141012.jpeg,0,-9.552825,2.989078
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884128.364187_x-10.976882_y3.286442_a2.765301.jpeg,0,-10.976882,3.286442
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884141.829058_x-9.428519_y2.811789_a-0.307656.jpeg,0,-9.428519,2.811789
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884129.792224_x-11.186161_y3.611983_a2.108083.jpeg,0,-11.186161,3.611983
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884122.851786_x-9.492243_y2.990809_a-3.137133.jpeg,0,-9.492243,2.990809
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884121.831723_x-9.200402_y2.967093_a-3.131893.jpeg,0,-9.200402,2.967093
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884125.915979_x-10.341284_y3.014033_a3.104399.jpeg,0,-10.341284,3.014033
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884135.912604_x-10.759320_y3.293057_a-0.470350.jpeg,0,-10.75932,3.293057
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884144.481145_x-8.762473_y2.800225_a-0.038983.jpeg,0,-8.762473,2.800225
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/1PO-A/t1152884134.688527_x-10.944374_y3.393893_a-0.415220.jpeg,0,-10.944374,3.393893
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884087.777593_x-5.576173_y-3.488023_a1.597953.jpeg,1,-5.576173,-3.488023
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884058.699881_x-5.762361_y-2.259230_a-1.568899.jpeg,1,-5.762361,-2.25923
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884071.348667_x-5.539036_y-4.964157_a-2.692946.jpeg,1,-5.539036,-4.964157
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884093.493977_x-5.795909_y-2.020112_a1.715944.jpeg,1,-5.795909,-2.020112
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884057.883728_x-5.774613_y-1.963910_a-1.920073.jpeg,1,-5.774613,-1.96391
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884060.943917_x-5.741588_y-2.920097_a-1.545513.jpeg,1,-5.741588,-2.920097
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884058.495764_x-5.787354_y-2.166769_a-1.705808.jpeg,1,-5.787354,-2.166769
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884081.453199_x-5.552662_y-4.576800_a1.720387.jpeg,1,-5.552662,-4.5768
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884075.942692_x-5.694159_y-4.867385_a3.035388.jpeg,1,-5.694159,-4.867385
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884093.085927_x-5.780850_y-2.124496_a1.717657.jpeg,1,-5.78085,-2.124496
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884065.840224_x-5.538674_y-4.184621_a-1.374201.jpeg,1,-5.538674,-4.184621
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884074.204941_x-5.638081_y-4.896091_a-3.079858.jpeg,1,-5.638081,-4.896091
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884083.697340_x-5.572275_y-4.241474_a1.609588.jpeg,1,-5.572275,-4.241474
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884079.008178_x-5.502653_y-4.715735_a1.659741.jpeg,1,-5.502653,-4.715735
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884076.964983_x-5.603088_y-4.728861_a2.172258.jpeg,1,-5.603088,-4.728861
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884079.821208_x-5.507895_y-4.717725_a1.677491.jpeg,1,-5.507895,-4.717725
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884063.800100_x-5.644079_y-3.680307_a-1.385905.jpeg,1,-5.644079,-3.680307
/home/arvc/Marcos/TRIPLET_NETWORKS/DATASETS/FRIBURGO/TestSunny/2PO1-A/t1152884068.288376_x-5.396138_y-4.921547_a-1.411382.jpeg,1,-5.396138,-4.921547
